Stop ID,Link ID,X,Y
cluster_197796103_3532718096,19081560,737152.66,5691919.149999999
194551351,165264451#1,735589.5800000001,5689053.6899999995
259865989,-23972049,731829.95,5688521.0
262684720,-28900327#0,731903.69,5698596.1
31355820,-19079697,737234.3400000001,5691251.22
319066500,11648269#8,734172.3400000001,5698537.6
194551350,165264451#2,735526.79,5689169.96
cluster_266639000_3323294325,24519882#5,728540.01,5691283.149999999
262684724,28900327#2,731880.91,5698742.069999999
2103989672,-314486906,732311.45,5696229.17
2592701542,-24492771,736192.47,5693475.9399999995
24542478,4189065#0,741630.51,5698012.05
25635484,-27925337#0,734782.5,5689849.3
123912411,463276039,735011.0800000001,5698915.25
250567341,-37666737#0,728172.91,5691065.01
25635485,27925337#0,734762.67,5689966.58
3205356003,-260603910#1,732651.23,5696058.08
123912416,-303677120,735015.28,5698942.3
31355817,266044922#2,736922.5,5691343.87
194564601,176384159,736058.39,5689107.83
73982994,9555382#0,738439.91,5691601.819999999
194564602,-18832149#0,735979.3400000001,5689140.779999999
194564606,26771143#2,735907.8300000001,5689190.819999999
247867042,85779752,737402.66,5690667.93
259865979,26815954#0,731688.5900000001,5688531.1899999995
262684711,24262453,732312.3500000001,5698786.58
24542482,-4189065#0,741736.6100000001,5698005.279999999
262684715,37704015#1,732158.71,5698667.04
31355815,23708480,736664.96,5691313.569999999
5535839308,399523510#0,738088.8300000001,5692746.31
175906323,-16965252,728912.5900000001,5689667.39
5535839306,399523511#0,738087.72,5692765.14
165172456,31767577,736032.14,5700814.39
77874798,33197884#1,746033.79,5692069.6
26588686,313090379,734041.5,5693043.84
147964196,14981661#0,739738.73,5694232.58
2774975761,184890994#2,731815.3500000001,5689248.64
2774975762,24729944,731862.65,5689258.4399999995
cluster_2423943252_242605232,59295399#1,739088.45,5687920.3
147964198,14981661#1,739828.8,5694222.35
1839215995,-177082631,743435.93,5691300.359999999
4157807565,44724395#0,734504.38,5692410.83
5328160886,471721552,731410.91,5690869.1
259865969,-23972044,731421.5,5688739.99
283700168,26003614#0,734575.9,5700229.99
3131299967,307899688#0,733608.72,5698693.8
287964859,-26288655#0,742806.79,5694580.2299999995
287964858,26288655#0,742749.31,5694563.72
314753459,-387621600,742905.1100000001,5685708.279999999
5535839313,608988834,738210.8200000001,5692758.92
214796205,-80993930,728737.3200000001,5695389.46
1240343770,32955148#2,745019.06,5689992.109999999
1186340687,-239002225,739749.79,5693555.83
123912437,-303677108,735036.3200000001,5698933.06
1088490712,-93733881#0,742334.37,5694336.76
26588681,226226954#1,735247.2,5692835.81
145970401,1036237829,733368.1100000001,5698112.26
143576838,-80967968#1,738146.5800000001,5695129.069999999
259865959,30492475,731905.54,5688699.319999999
369826149,-44724395#0,734551.8600000001,5692424.09
60683510,4549254#0,730740.6100000001,5692479.899999999
265596975,-376835279,737035.3500000001,5690262.74
60683512,4549254#2,730908.42,5692576.83
60683511,4549254#1,730824.3400000001,5692528.399999999
2103989645,314486906,732334.67,5696217.92
17088083,147174537#1,734283.26,5693501.33
1835857405,22949986#1,736214.62,5688721.33
17088084,388345139#0,734175.56,5693457.649999999
1835857408,23171366#4,736244.93,5688785.08
17088085,-125890564#0,734250.05,5693605.199999999
17088086,22737817,734226.87,5693319.66
17088087,365053871#1,734002.56,5693234.26
67430290,-30099799,738164.67,5691334.47
2719558901,376817818,739107.72,5688891.77
264624632,171773741#0,735994.67,5693318.71
67430288,263908183#3,737896.53,5691402.819999999
285067422,-115469299,736544.19,5689523.93
26018056,4181949#4,740717.41,5698533.279999999
17088079,127430379#3,733853.65,5693447.76
26018059,-4245852,740728.3300000001,5698691.39
17088072,127430378#2,733688.64,5693860.63
17088074,4297501#2,733396.4,5693742.62
26588694,4362248,734345.16,5693239.99
17088078,-4297513#0,733717.3600000001,5693392.569999999
3900688720,386716013,734371.8300000001,5690900.609999999
147972667,-14982787,740320.42,5693901.67
26018061,4302863,739348.8200000001,5698536.859999999
265596997,24016570#0,736957.64,5689296.7299999995
1835857427,123889511#2,736306.22,5688975.2299999995
1088490763,93733885#0,742352.04,5694193.29
146650838,284715294#2,730485.06,5683795.68
26034986,131682669#0,734839.69,5692179.199999999
cluster_18345417_247031799_25575420_3902411176_#3more,165898410,736303.06,5694371.79
cluster_317667305_317667367,-172313472,732276.29,5700073.18
203217680,238999772#1,740094.6000000001,5694139.649999999
2302944555,-221248644,738870.37,5689351.13
12351651,638888373,735513.01,5697082.41
26034980,-4304802,734797.42,5692410.68
991433527,-15738507#0,735053.28,5694925.37
67442287,-172513021,738511.4,5691153.9799999995
203585328,19604361#2,741143.88,5694587.87
203585329,19604391,741078.51,5694609.069999999
289404462,-26414614#0,740366.8600000001,5690159.39
2283527331,29458836#3,741549.02,5687528.29
252928743,-313888341#0,732795.92,5690579.08
1088490757,-93733905#0,742425.1100000001,5694096.54
26018041,4302872#1,739468.9,5698562.069999999
215157859,-13978229#0,734566.06,5695262.449999999
26034992,-788308464,735521.65,5687286.34
317665695,28900104,733783.5700000001,5700172.17
17088046,22737833#2,734891.26,5694334.08
250133394,192097208#1,730278.8500000001,5691161.79
270706811,28427312#0,734362.9,5698167.99
1632175263,-150289835,735425.0800000001,5693094.4399999995
293954987,226907903#3,731759.0700000001,5689899.779999999
cluster_1389925803_428277816,125049739,732748.63,5694134.89
17088042,252979686,735163.29,5693539.24
309167689,28148367#1,741824.0900000001,5686929.43
270706817,24913013,734332.3200000001,5698389.47
309167688,26669452#0,741916.43,5687015.68
4806050848,488284879#1,728177.45,5698000.54
4806050845,488284879#2,728190.0,5698117.859999999
30426185,-14641697,737251.31,5692858.68
522524753,42068953,731329.31,5694293.52
309167691,263843859#1,741798.8500000001,5686904.63
309167693,263843859#2,741741.0800000001,5686941.25
cluster_7944991870_7944991871,420393888#1,731508.49,5691447.529999999
2688902710,25851940#14,741898.9,5695517.87
2101358443,19645169,740775.99,5694006.04
433472606,4899998#1,734728.49,5699344.85
17088037,20022879#1,734521.19,5693146.59
cluster_3327614557_3335051799,-23247572#0,728018.0800000001,5691016.26
433472604,-825850973,734921.42,5699419.35
147929832,-14976725,736595.8300000001,5693233.05
283699981,29011615#2,734645.4,5700223.42
cluster_1014565737_248764687_26060961,-313758465,735328.55,5692606.89
30710207,373743824#0,734767.28,5694910.93
309167699,26669452#1,741881.67,5687077.149999999
cluster_25455951_26814762,-4390153,740707.3300000001,5686549.819999999
246834559,-114840796#0,727437.97,5690081.42
309438760,28172141#1,742125.21,5686550.4799999995
3724694075,368618092,736317.3400000001,5694336.09
423782173,28899119#1,727198.53,5692950.68
cluster_1308729986_194570229,18832610#0,736226.99,5688445.02
165155979,13862619,735605.3,5700419.27
522524748,42068952,730863.47,5694242.74
250303850,-24675139,741889.47,5689387.449999999
17088069,-201822568#1,733538.24,5694191.18
315365214,28214497#3,726965.74,5691007.63
291583716,26588317#0,741033.02,5688281.4799999995
3075858696,303243609,738999.93,5697559.41
5331799831,-396739540#0,733118.72,5696923.64
4806146928,-488296143#0,732266.54,5698662.85
cluster_17088099_25986497_25986499_286185277,-4269197#0,732613.87,5692302.89
203170504,-19561017#0,739309.79,5693209.069999999
cluster_317532269_684431578,54269066,733562.5900000001,5695314.88
324667767,29459353#0,740926.62,5687213.29
309167674,293002835,742973.21,5687262.8
309167676,-28148364,742906.45,5687255.41
309167672,-75902749,743547.51,5687264.21
341824291,30812494,728561.04,5689302.24
26018074,24161203#1,739502.03,5693907.43
cluster_17088005_8189958359_8189958361,310509178#0,735708.79,5690893.24
256680436,-207538298,737979.6000000001,5691635.18
175906399,-16965256,728827.56,5689928.1
250303842,-23719858#2,741472.5700000001,5689503.26
264624629,-556315680,735760.6100000001,5693296.899999999
17088052,125049757,734338.5900000001,5694728.47
17088053,-10639474,734242.54,5694797.25
309167678,-28148365,742843.25,5687239.699999999
17088054,10639473#1,734119.55,5694844.43
2188213611,309656398,733532.81,5693143.9399999995
264624626,171773741#2,735998.51,5693406.51
4560839942,672176863#1,739781.54,5689120.55
426899562,-36728023,727449.0800000001,5688615.93
cluster_199751678_268220090,19241134#0,737076.03,5688818.199999999
146650804,-14849841,730440.13,5683735.21
205024088,28212671,738841.88,5693354.33
309167680,-28148366,742793.25,5687227.149999999
203596005,19604234#1,741046.31,5694710.89
250303848,363097549#2,741818.12,5689423.09
1088490790,-93739552#0,742355.77,5694088.71
81743379,144538344#4,733837.04,5696118.27
26018088,-34390036,740692.5800000001,5698606.2299999995
5332296405,431825469#0,743576.1000000001,5694261.21
28384313,422871945#2,730642.06,5692135.609999999
3427568162,24230388#0,744198.56,5693123.04
28384310,422871945#0,730745.39,5692039.74
28384311,4549444#3,730787.01,5692101.779999999
4578207559,31351750#5,735790.5800000001,5698283.02
28384312,4549444#4,730836.0700000001,5692169.21
203170529,80967956#1,738826.6100000001,5693279.63
6125854409,653671211,736704.29,5690275.41
6414898758,361600891,739745.18,5689162.85
6414898759,377539658,739622.1100000001,5689101.54
cluster_105897420_27259531_27259550_27259566,11826273,736411.21,5692316.25
203170523,19561021,739100.91,5693231.79
1154619397,310293078,728548.92,5683157.77
1414222516,127856329#1,729427.77,5690587.949999999
244301741,-112660897#0,737107.97,5689320.79
4562542903,252905710,739826.6000000001,5689306.74
6414898760,-377539657,739683.48,5689132.66
4562542902,177914659#3,739839.77,5689315.109999999
312180934,-28418826#0,738996.96,5698932.25
298282438,-1036226590,730681.29,5696899.88
28384322,28276956#0,730984.06,5691870.31
19815650,-1033828698,739443.64,5691796.26
289404522,26414614#1,740457.4,5690417.699999999
298063226,-27166134,730516.8500000001,5697332.39
378301685,-33287904,742753.44,5694753.29
244301731,22760617#2,736960.73,5689577.52
316808099,28815661#0,737907.88,5694576.6
1147765593,34168809,730404.45,5683737.09
7526868241,400565798#1,736484.3500000001,5687847.13
191838265,28284470#2,740914.63,5695189.62
197753471,-19077485,735405.43,5692535.46
298624690,27212196,728771.98,5697378.72
316808098,14610089#1,737901.76,5694572.52
28384335,4549445#3,730888.24,5691976.88
28384336,4549444#1,730699.47,5691964.64
28384337,4549445#6,730742.41,5691896.63
28384338,422871944,730629.66,5691863.72
28384332,4549445#5,730793.87,5691921.25
cluster_17086103_197764367,388220642,736085.17,5692631.58
cluster_270698194_79830673,-24912511#1,734951.3500000001,5698633.49
28384330,-103741641,730687.3400000001,5691864.6899999995
4033235440,-732103085,736352.5900000001,5692762.05
143573075,-14571846#0,738901.44,5694861.64
4511121026,322698767#0,728667.51,5685253.26
317610150,276727488,737185.04,5696346.77
19815678,177914625#8,738895.0700000001,5691112.58
26350011,22717718#1,727474.79,5694545.49
10905066,2732610#1,737173.31,5697103.09
3370796639,-19606665#1,741226.64,5694801.37
19814343,-829775548,737495.54,5687211.18
10905070,-13861808#0,736994.93,5697014.88
292507606,33171577#1,745192.55,5690263.0
292507605,203182772,744939.3200000001,5689834.14
cluster_25635487_25925210_26191198,287036651,734726.42,5690200.88
26007797,2708445#0,737131.88,5696709.93
26007798,263564945#1,737291.52,5696690.399999999
282843731,97236411#1,729062.25,5698788.89
4511121014,292056850#0,728659.72,5685288.1
217802461,1033828703,740189.04,5691720.14
391334603,574103696,727948.98,5682599.71
26350022,75613567,727564.67,5694751.37
147918970,-14975979,737451.99,5693366.029999999
952074722,174133369,739964.5900000001,5690223.069999999
27295393,239083389,733354.0700000001,5691756.96
3370796646,-19604858#0,741208.25,5694792.87
144204439,-14624814#0,737174.3500000001,5692438.949999999
229727001,-21358738,736753.66,5692929.25
26350029,153203105#2,727727.93,5695138.899999999
332754139,25665963#5,742153.24,5693354.069999999
1166293164,100961941#0,731486.8,5689178.41
2589501215,-318191773,736321.5,5692690.55
282843741,204774347#0,729212.64,5699424.22
244301700,-24437563,737181.14,5689289.99
27295389,4880496,733470.71,5691809.41
2492805983,-241696328#0,737949.03,5700659.27
cluster_1458147971_197776535_2461241577_254599114_#1more,-23509169#2,736732.19,5692002.609999999
244301703,-24437569#0,737249.18,5689306.06
3370796635,330117665,741138.1000000001,5694770.949999999
254350155,23487342#0,737932.5700000001,5692212.399999999
128014621,156835955#1,730995.6000000001,5685497.17
244301707,22780056#0,736759.72,5689738.9399999995
1281232042,-28615714#2,737378.2,5693157.42
298281145,27184353#2,730369.21,5696779.069999999
3427568191,335657794#0,743485.43,5693126.6
298282472,-27184537#0,730643.56,5697096.819999999
128027924,14849844#3,730829.3200000001,5684585.38
4030747419,103019700#3,735285.62,5696540.55
251349297,-23232731#0,731121.38,5690016.449999999
cluster_12275665_12275666,-943434863#1,736386.97,5699159.39
104142164,271764817,736316.15,5695681.5
298112760,27170233#1,729716.52,5697212.649999999
298112763,27170251#7,730005.15,5697182.68
185838598,159070863#0,733628.13,5697011.83
3370796626,19604807#0,741130.22,5694794.01
1136281187,326167002,736766.53,5694456.569999999
282272960,-25877715#0,737744.04,5694862.42
2356363670,83994822,732927.05,5688398.66
3427568185,-335657792,743496.8500000001,5693112.5
2105889083,-1030792026,736567.6000000001,5697171.04
196097605,-830933411,737406.49,5687217.5
248550901,23038841,735833.67,5694991.43
248550902,-152931964,735693.54,5694955.4799999995
cluster_17088045_26008874,55095259#0,735109.69,5693976.52
128014640,-14849846#1,730871.99,5685252.02
1024981079,28745122#0,727977.16,5693114.56
2100685011,-248964802#0,737104.49,5695681.04
7590330235,604726658#3,737689.7,5692394.87
cluster_1727171185_298853699,649656010,732466.21,5698937.67
128014647,-370983072,730860.55,5685214.68
254350130,-1028530630,737871.48,5692119.8
3427568177,32948428#2,743475.39,5693139.0
189054596,156835955#0,731003.0,5685593.42
366351579,786158259,739659.75,5689497.33
316060882,36873593#1,726851.19,5693260.6
25546609,-313090398#1,731716.25,5692643.319999999
309167717,28148372,741375.37,5687094.67
3431713581,19561015#0,739301.51,5692946.029999999
128027944,156835952,730747.92,5685496.63
cluster_1166292313_1954677738,-100961941#0,731483.26,5689218.93
19815625,-18815720,737672.29,5687233.99
257576347,23773193,739045.23,5697465.699999999
244301719,22760617#1,736986.31,5689708.17
59628348,314334288,730043.06,5694230.0
28384309,4549444#0,730661.51,5691905.08
317502735,26724876#1,735741.46,5696566.99
2758090361,241544313#0,728355.16,5691116.47
9495763261,23210371#1,730628.1100000001,5689721.529999999
cluster_1357067762_67438105,173219201#3,738392.1000000001,5691242.13
309441039,28172458#1,742246.27,5686235.3
128014661,24635831#0,730846.5800000001,5685063.08
1186340678,102716926,739646.13,5693554.279999999
417279487,314643263,734993.95,5693933.77
1567161295,-143219782,739457.5,5688700.27
309441040,28172458#2,742220.3400000001,5686207.819999999
279142291,24219380#5,730726.48,5686247.649999999
32968440,497461333#1,738549.42,5690378.42
49538911,643780957,735064.1000000001,5690660.83
128014667,-24635831#0,730838.25,5684914.71
270694429,-104111499,735685.65,5698259.29
32968441,263900895#2,738224.3500000001,5690683.819999999
1080509091,-348529012,729176.53,5700576.54
267239394,29045607,735333.25,5693566.43
317502744,28885759,735724.52,5696724.4399999995
4032543082,144869339#1,736193.97,5688560.24
3997460630,-396903101#0,739819.8600000001,5697474.37
9495763256,23210371#0,730777.16,5689751.06
1175067243,-101793261,740830.3400000001,5696545.6
49538927,-52423164,735053.47,5690660.609999999
cluster_3368192316_88186987,337015750#0,741883.5900000001,5693996.29
cluster_1521805076_1883035894_1883035896,314333240,740971.87,5696416.069999999
128014654,-125065369,730863.77,5685172.59
340203293,30108481#0,739258.8500000001,5692046.319999999
10905019,-23458574,736682.77,5697155.96
1166293100,100961941#1,731496.5700000001,5689123.77
1390346613,-105079351#0,735455.23,5695270.4399999995
